User-ID,ISBN,Book-Rating
211041,0440241073,9
211152,0312291639,10
211185,0440221471,5
211231,0345353145,9
211231,0375706771,8
211231,0385504209,10
211288,0440214041,5
211292,0684872153,8
211303,0316769487,3
211320,0743237188,9
211321,0440234743,8
211335,0345443284,7
211344,0060502258,8
211344,0060976845,7
211344,0312278586,8
211344,0553572997,8
211344,0671027360,8
211351,0440222656,5
211359,0446610038,7
211420,059035342X,8
211426,0316769487,10
211426,0345313860,10
211426,0345337662,8
211426,0345351525,10
211426,0452282152,7
211426,0553572997,8
211426,080410753X,7
211430,0060934417,9
211430,0142000205,8
211430,0312195516,9
211430,0375726403,7
211430,0679781587,8
211500,0316601950,8
211500,0375727345,8
211551,0312305060,7
211562,0971880107,4
211605,0553279912,7
211720,0971880107,5
211761,0375725784,6
211761,0385504209,5
211770,0345361792,8
211770,0375707972,8
211884,0316666343,9
211894,0060938455,10
211919,0316601950,8
211919,0316769487,7
211919,0446605239,7
211919,0743418174,9
211937,0345337662,9
211944,0440236673,9
211944,044023722X,9
211961,0312195516,8
212001,0446608955,8
212009,0060928336,6
212009,0060976845,7
212009,044651652X,8
212009,0446606812,6
212021,0345339681,8
212057,0312291639,8
212063,0060928336,7
212088,043935806X,10
212109,0060392452,10
212119,0440225701,7
212122,0440221471,10
212142,0060987103,8
212212,0316666343,10
212220,0316666343,9
212237,0140293248,9
212252,0385335482,10
212260,0385484518,10
212260,0446605239,10
212265,0312195516,10
212328,0312195516,7
212329,0060938455,9
212344,0440214041,8
212350,0446608955,8
212419,0446605239,4
212420,0440213525,10
212486,0316769487,8
212486,0375700757,10
212497,0316769487,10
212502,044021145X,10
212539,0804106304,10
212579,0142001740,10
212580,0316601950,7
212631,006101351X,5
212637,0671510053,6
212775,0312195516,5
212789,0804106304,5
212853,0385504209,9
212853,0671027360,6
212857,067976402X,7
212877,0786868716,10
212911,0375700757,7
212923,0060928336,10
212923,0060934417,10
212923,0060976845,5
212923,0345361792,10
212923,0385722206,10
212923,0449212602,8
212923,0671027360,10
213048,0385720106,7
213079,0440226430,7
213082,0316666343,5
213119,0316776963,7
213119,0345342968,8
213126,0312278586,7
213126,0316776963,8
213126,0345417623,7
213126,0385265700,7
213126,0385722206,8
213126,0684872153,9
213141,0316776963,9
213150,0345342968,7
213150,044022165X,8
213150,044651652X,8
213150,0446610038,8
213222,0316769487,7
213255,0312195516,8
213255,0449212602,8
213256,043935806X,10
213312,0385484518,7
213316,0385722206,8
213316,0971880107,2
213354,0316666343,10
213428,0679781587,10
213505,0060987103,10
213537,0345361792,10
213598,0142001740,7
213625,0440221471,4
213625,044022165X,4
213625,0679781587,5
213628,0345337662,6
213628,0345353145,6
213628,0345378490,7
213628,043935806X,8
213628,059035342X,8
213638,059035342X,8
213641,0316096199,10
213641,0316666343,9
213664,0440241073,9
213672,0440213525,9
213708,0385504209,8
213760,0312305060,5
213760,0679781587,10
213760,0743418174,10
213839,0553279912,7
213873,044023722X,8
213886,0671510053,8
213886,067976402X,8
213999,0345342968,8
214127,0385504209,10
214138,0440225701,7
214138,0440241073,10
214179,0671003755,10
214263,0060392452,1
214478,0312291639,8
214588,0345353145,9
214641,0671027360,8
214786,006101351X,10
214786,0345337662,8
214786,0345353145,7
214786,0345370775,10
214786,0345417623,10
214786,0385504209,10
214786,0440221471,10
214786,0440224764,8
214786,0440234743,9
214809,0312278586,10
214826,044022165X,5
214835,0345342968,8
214856,0440241073,10
214879,0316601950,9
214879,0316666343,8
214879,0345370775,8
214879,0440211727,10
214879,0671003755,8
215006,0060928336,10
215006,0375706771,3
215006,0385265700,9
215006,0385504209,9
215020,0345342968,10
215026,067976402X,8
215040,0679781587,7
215071,0060930535,10
215071,0385504209,5
215139,006101351X,8
215148,0316284955,8
215148,0440213525,7
215149,0312195516,9
215161,067976402X,6
215180,0316601950,9
215212,0671003755,8
215224,0316601950,7
215256,0440234743,5
215256,044023722X,6
215297,0312195516,7
215298,0971880107,3
215325,044022165X,5
215346,0316666343,9
215359,0060928336,9
215359,0060930535,10
215359,044023722X,6
215362,0316666343,8
215375,0452282152,7
215384,0312278586,9
215388,006101351X,10
215388,044021145X,10
215388,0440211727,10
215389,0060928336,7
215421,0452282152,7
215451,0446605239,5
215480,0553572997,9
215512,0345339681,9
215522,0446605239,9
215533,0140293248,4
215627,1400034779,10
215708,0316601950,8
215753,0375725784,10
215753,0385504209,10
215770,0385504209,8
215794,0671027360,9
215798,0375706771,9
215820,0446610038,8
215829,0316769487,9
215829,0385335482,9
215829,0446608955,3
215848,0440213525,9
215929,0316776963,9
215942,0380789035,6
215953,0971880107,3
215986,0375726403,5
215986,043935806X,9
215986,0743418174,9
215988,0142000205,5
215988,0316601950,7
215988,0316666343,5
215988,0375726403,5
215988,0440226430,5
215988,067976402X,8
215988,0743237188,5
216010,0671027360,8
216019,0316769487,10
216019,0385504209,8
216027,0440222656,6
216076,0440226430,6
216099,0671003755,9
216103,0142000205,6
216147,059035342X,8
216151,0671003755,7
216160,0440211727,10
216188,0446605239,8
216214,044023722X,5
216260,0553572997,10
216262,0971880107,5
216267,0446605239,10
216329,0345417623,7
216397,0971880107,10
216416,0142000205,7
216427,044651652X,8
216435,0452282152,5
216435,0671003755,10
216437,0060392452,10
216441,0345417623,5
216442,0446610038,6
216444,0385720106,5
216444,0671510053,9
216466,0385504209,10
216466,059035342X,9
216466,0671003755,8
216466,0743418174,8
216495,0446364193,10
216495,0786868716,9
216501,0440220602,9
216516,0446606812,10
216563,0671027360,7
216576,0312278586,8
216602,0743418174,10
216609,0060392452,5
216643,0786868716,10
216670,0060928336,10
216670,0316284955,10
216670,0316666343,9
216670,0440221471,7
216670,0440234743,8
216670,0452282152,9
216683,0312291639,8
216683,0316666343,9
216683,0345342968,10
216683,0440234743,9
216683,044023722X,8
216683,0446605239,7
216722,0316666343,7
216781,0316601950,4
216792,0345443284,8
216829,0316601950,3
216829,0375706771,6
216829,0375707972,5
216829,068484477X,8
216849,0385504209,7
216861,0446310786,10
216864,0743237188,7
216877,0142001740,7
216877,0375726403,8
216882,0671510053,9
216915,0440236673,6
216935,0142001740,10
216962,0345417623,8
216962,0440213525,9
216962,0440224675,8
216962,0440225701,9
217012,0316769487,9
217012,0345337662,8
217017,0316601950,10
217052,0316666343,8
217056,014028009X,8
217056,0553279912,6
217107,0671027360,9
217116,0440221471,9
217121,0060938455,8
217121,0385504209,8
217148,0312195516,6
217167,0440241073,8
217212,0440241073,10
217223,0312278586,5
217223,0385492081,9
217282,0142001740,5
217282,0786868716,5
217313,044023722X,4
217318,0385492081,5
217318,0440211727,5
217318,0440224764,5
217318,0440236673,5
217318,044023722X,5
217318,0440241073,5
217318,0446610038,5
217331,0060987103,8
217375,0375706771,10
217375,0440224764,8
217375,0440236673,9
217375,0446364193,10
217375,0786868716,8
217396,0060392452,9
217426,0380731851,8
217439,0375707972,5
217468,0316096199,8
217468,0316666343,10
217468,0345378490,6
217468,044021145X,7
217468,0440213525,6
217468,0440214041,7
217468,0440221471,8
217468,044023722X,6
217468,0446608955,7
217468,0684872153,9
217473,067976402X,5
217516,0440224675,7
217516,0440234743,8
217526,0345370775,10
217617,0385484518,4
217673,044023722X,7
217673,067976402X,7
217709,0446608955,5
217740,014028009X,7
217740,0452282152,8
217811,0452282152,10
217818,0142001740,8
217842,0743418174,9
217889,0446310786,10
217971,0060928336,8
217977,0316666343,10
217986,0345313860,8
217986,0345337662,8
217986,0345370775,8
218068,0380789035,9
218068,0385504209,8
218121,0316666343,3
218121,0385492081,8
218121,0385722206,6
218121,0440221471,8
218121,0440234743,8
218121,0671510053,8
218128,044023722X,8
218182,0446605239,6
218221,0440214041,8
218276,0060392452,8
218286,0446610038,8
218290,0971880107,1
218322,0671027360,9
218344,044021145X,7
218355,044023722X,7
218379,0804106304,8
218385,0671510053,7
218389,0385722206,9
218411,0316776963,10
218450,059035342X,10
218497,0060934417,8
218526,0380731851,6
218552,0060928336,5
218552,0060938455,7
218552,0385504209,8
218552,0440211727,6
218552,0440213525,8
218552,0446606812,3
218552,0671021001,5
218552,0671027360,8
218562,0345443284,8
218568,0060392452,6
218568,0142001740,10
218568,0316666343,8
218568,0316776963,9
218568,0345370775,6
218568,044021145X,8
218568,0440211727,8
218568,0440214041,8
218568,0440220602,8
218568,0449212602,10
218568,0553279912,8
218568,0804106304,9
218608,006101351X,9
218608,0345361792,9
218608,0385504209,10
218608,044022165X,7
218608,044651652X,5
218608,0452282829,8
218608,0671021001,10
218615,0060930535,8
218636,0316776963,7
218636,0385504209,10
218636,0452282152,9
218679,0312291639,9
218689,0345353145,7
218695,1400034779,10
218719,0312195516,4
218724,0312195516,9
218759,0385484518,8
218760,0385720106,5
218809,067976402X,7
218836,006101351X,10
218844,0375707972,9
218844,068484477X,7
218848,0385265700,9
218866,0671510053,8
218867,0971880107,3
218875,0060928336,10
218935,0671003755,6
218970,0440226430,9
219013,0345353145,8
219013,059035342X,8
219035,0060934417,7
219035,0312305060,8
219057,0142000205,8
219065,0060930535,8
219065,0375700757,8
219102,0446606812,7
219132,0971880107,3
219133,044023722X,8
219149,0671027360,8
219157,0312278586,7
219209,0316769487,5
219254,0440211727,8
219260,067976402X,8
219278,0316601950,10
219278,0446605239,10
219294,0440221471,9
219301,0312305060,6
219301,0316096199,7
219301,0345417623,7
219301,0375726403,8
219301,0380731851,8
219301,0385504209,9
219301,0385720106,8
219301,043935806X,8
219301,0786868716,10
219321,0345361792,8
219331,0142001740,10
219372,0743418174,8
219391,0452282152,9
219420,0316096199,10
219420,0684872153,7
219425,0679781587,9
219475,0312291639,7
219524,0380731851,9
219546,014028009X,8
219546,0316096199,9
219546,0842329129,7
219587,0385484518,8
219590,0842329129,5
219593,0316096199,8
219593,0316666343,7
219611,0142001740,9
219612,1400034779,9
219631,0060930535,8
219631,0375700757,9
219631,0679781587,7
219650,0446310786,8
219683,0316769487,1
219683,0440224675,4
219726,0446610038,9
219752,0971880107,7
219813,0971880107,1
219825,0553279912,9
219830,1400034779,8
219852,0385484518,10
219924,0060928336,9
219924,0060976845,6
219925,0060928336,7
219925,0385504209,8
219938,0312195516,5
219949,0142001740,10
219949,0452282152,9
219949,0971880107,3
219951,1400034779,10
219996,0060928336,10
220095,0316666343,10
220095,0679781587,10
220095,0786868716,8
220118,0684872153,4
220122,0312195516,2
220122,0316601950,7
220147,0312195516,8
220240,0060502258,6
220240,0142001740,10
220240,0316666343,9
220240,0440221471,5
220277,0804106304,8
220278,0060502258,9
220278,0312278586,8
220278,0316769487,10
220316,0446364193,7
220339,0671027360,8
220390,0060502258,9
220432,0142000205,9
220441,067976402X,9
220456,0440236673,8
220464,0345339681,9
220484,0385335482,9
220489,0440226430,3
220535,0679781587,8
220551,044651652X,10
220586,0142000205,8
220586,0452282829,9
220586,067976402X,8
220590,0452282152,6
220597,0345361792,5
220597,0553572997,9
220608,0060928336,5
220608,0060930535,8
220653,0743237188,9
220660,0142001740,8
220664,0142001740,8
220683,0446605239,3
220688,0060938455,10
220688,0060987103,10
220688,014028009X,9
220688,0312278586,10
220688,0316776963,10
220688,0375725784,10
220688,0385504209,10
220688,043935806X,10
220688,0446608955,9
220688,0452282152,10
220688,059035342X,10
220688,0671021001,10
220688,0971880107,3
220717,044023722X,5
220736,0316769487,5
220757,0786868716,3
220759,0312291639,4
220892,0345337662,5
220911,0140293248,7
220945,0553572997,8
221008,067976402X,8
221008,0679781587,8
221036,0345417623,8
221050,0060928336,6
221103,0446605239,10
221114,0440211727,9
221135,0446364193,7
221232,059035342X,10
221232,0743418174,9
221262,0440213525,9
221262,059035342X,10
221290,0971880107,1
221309,0345313860,8
221346,1400034779,9
221370,0060928336,6
221445,0060928336,9
221445,0316666343,9
221445,0440211727,5
221445,0440214041,8
221445,0440236673,7
221445,0671021001,7
221445,0743418174,8
221445,0786868716,7
221445,1400034779,9
221461,080410753X,10
221495,0385484518,9
221495,0786868716,8
221537,0345361792,6
221538,0345351525,7
221543,0440241073,5
221543,0671027360,5
221543,0786868716,7
221550,0971880107,8
221553,0971880107,10
221557,0060930535,8
221557,0345337662,5
221557,044021145X,5
221557,067976402X,5
221655,0312278586,9
221655,0316601950,8
221655,0375727345,5
221663,0804106304,7
221669,0312278586,7
221687,0842329129,10
221702,0375726403,8
221724,0316769487,10
221732,0316769487,8
221732,0671021001,6
221777,0440222656,8
221870,0671021001,5
221871,0060930535,7
221903,0316666343,10
221903,0971880107,2
221904,0446310786,7
221948,0060502258,9
221948,0142001740,10
221948,0312291639,7
221948,0316601950,5
221948,0375727345,8
221967,0385265700,10
221967,067976402X,9
221981,0446364193,5
222034,0446606812,10
222035,0060938455,7
222035,0316666343,5
222035,0440211727,9
222035,0446610038,7
222035,067976402X,9
222042,0440236673,5
222048,0679781587,9
222050,0553572997,10
222062,0345337662,10
222075,0743237188,6
222171,0446608955,3
222185,0375706771,8
222207,0060934417,8
222210,0060930535,9
222210,0446608955,4
222210,068484477X,6
222217,0440234743,4
222220,0060928336,8
222220,0316096199,10
222220,0440226430,9
222220,0446610038,8
222277,0971880107,7
222296,0060392452,7
222296,0316666343,8
222296,0345443284,6
222296,0375726403,7
222296,0452282829,6
222296,0553572997,6
222296,0671003755,6
222296,0743237188,7
222353,0060976845,7
222363,0684872153,9
222372,0345337662,8
222492,0345337662,5
222492,0440222656,5
222501,0446606812,5
222506,0440214041,7
222563,0385484518,8
222563,0842329129,10
222597,0345342968,10
222622,0971880107,2
222638,044021145X,8
222657,0312195516,9
222677,044023722X,8
222683,0971880107,7
222708,067976402X,9
222716,0316776963,7
222716,044021145X,9
222716,1400034779,7
222737,0440236673,6
222743,0440224764,6
222743,0440241073,4
222795,0971880107,5
222800,0316601950,8
222970,0312278586,5
222996,0312278586,5
223011,0140293248,8
223036,0312278586,8
223087,0060934417,5
223087,0312278586,8
223087,0345370775,5
223087,067976402X,3
223087,0743418174,6
223091,0971880107,7
223152,0312278586,8
223154,0060976845,8
223154,0142001740,9
223154,0385265700,7
223154,0385720106,4
223154,044023722X,8
223154,0671027360,7
223154,0786868716,8
223156,044021145X,10
223190,0345337662,10
223190,0842329129,9
223208,0312195516,7
223210,0345443284,7
223210,067976402X,8
223231,0345417623,9
223238,0060930535,4
223253,0553279912,10
223307,1400034779,6
223325,0345313860,4
223325,0345337662,10
223326,0316666343,8
223331,0345351525,7
223331,0440211727,8
223331,0440234743,7
223364,0316769487,7
223391,0316666343,3
223416,0971880107,5
223431,0375726403,9
223431,0385265700,9
223431,043935806X,10
223431,0671027360,7
223436,0316666343,7
223438,0743237188,8
223438,0971880107,1
223472,0060928336,7
223501,0312195516,8
223501,0316666343,9
223501,0375726403,7
223501,0375727345,9
223501,0385504209,7
223510,0380789035,8
223528,0345361792,8
223530,0316096199,9
223544,0375727345,9
223554,0312278586,9
223554,0440224675,6
223554,0440226430,7
223566,0385504209,9
223566,0971880107,3
223607,0060392452,3
223607,0312278586,7
223608,0971880107,2
223644,0345361792,5
223644,0440220602,6
223644,0440224764,10
223644,0440225701,8
223644,0440241073,8
223644,0446364193,8
223644,0446610038,9
223707,0385335482,10
223717,0385265700,8
223787,0385504209,9
223787,0743237188,8
223795,0345353145,7
223803,0679781587,10
223849,0671027360,10
223883,0842329129,5
223892,006101351X,9
223927,0345351525,7
223942,0971880107,5
223954,0060934417,9
223954,014028009X,10
223954,0316284955,9
223954,0375726403,10
223996,0446606812,8
224036,0440241073,7
224049,0440236673,7
224049,0446608955,8
224093,0446310786,9
224099,0312195516,9
224120,0375727345,3
224138,0316096199,10
224138,0440220602,9
224138,059035342X,9
224138,0804106304,9
224146,0345342968,9
224146,0345370775,8
224146,0440220602,8
224159,0316666343,4
224159,0316776963,6
224159,0452282829,7
224199,0679781587,10
224209,0312278586,8
224209,0385722206,9
224209,0671510053,6
224236,0316601950,8
224236,0316666343,10
224249,0375706771,5
224249,0375707972,8
224249,0375727345,5
224249,0380789035,8
224249,0440226430,9
224249,044651652X,7
224249,0743418174,9
224257,0312278586,10
224303,0440211727,8
224303,0440236673,10
224303,0679781587,10
224308,0316601950,4
224308,0375706771,6
224340,0380731851,10
224340,0385504209,8
224342,0671027360,10
224349,0312195516,9
224349,0345370775,8
224349,0345378490,7
224349,0345417623,9
224349,0440211727,8
224349,0449212602,8
224349,0452282152,9
224349,0553572997,8
224349,1400034779,8
224427,0440225701,9
224430,0060987103,9
224430,014028009X,9
224430,0140293248,7
224430,0312278586,5
224430,0316666343,8
224430,0375706771,9
224430,0375726403,8
224430,0385265700,7
224430,0385484518,9
224430,0446608955,5
224430,068484477X,10
224430,0743418174,8
224435,0449212602,9
224479,0316096199,8
224525,0842329129,10
224525,0971880107,10
224563,0060934417,7
224606,0971880107,2
224626,0671021001,9
224646,0060938455,7
224646,0345313860,8
224646,0345337662,8
224646,0345351525,7
224657,0345337662,8
224657,0385504209,6
224657,0679781587,9
224659,0440211727,7
224663,0316666343,8
224764,0060934417,5
224764,0316666343,7
224764,0440224675,10
224768,0345417623,6
224809,0316096199,10
224809,0375726403,9
224809,0380731851,10
224809,0385265700,10
224809,0971880107,3
224829,0446606812,6
224924,0553572997,10
224927,0060976845,9
224927,0440213525,7
224944,044651652X,7
224997,0345351525,5
224997,043935806X,10
224997,0440214041,8
224997,0446310786,7
224997,0446608955,9
225002,0060502258,5
225042,0345417623,10
225043,0375725784,2
225066,0345313860,8
225066,0345351525,6
225078,043935806X,8
225080,0440241073,5
225087,0345370775,10
225087,0440213525,5
225087,0440214041,10
225087,0446606812,10
225087,0553572997,8
225087,0671003755,10
225088,0060987103,10
225177,0385722206,8
225188,0312305060,8
225191,0345313860,9
225199,0380789035,5
225199,0671510053,8
225223,0671021001,8
225255,0786868716,10
225261,0312195516,10
225274,0316666343,8
225275,0375727345,7
225379,0316666343,2
225379,0345313860,10
225379,0345339681,10
225379,0380789035,8
225411,0345342968,5
225558,0553572997,10
225593,0971880107,3
225595,0316666343,5
225595,0345417623,7
225595,0385504209,10
225612,0385504209,8
225617,0345378490,7
225617,0440211727,6
225617,0440213525,7
225618,0060934417,7
225623,0316601950,7
225659,0312305060,8
225666,0440221471,9
225683,0446606812,8
225717,0446610038,7
225727,044023722X,8
225727,0971880107,1
225730,0316769487,7
225731,0385484518,7
225763,0060392452,5
225763,0060987103,5
225763,014028009X,5
225763,0316096199,6
225763,0316284955,5
225763,0375726403,7
225763,0385335482,5
225763,0440224675,5
225763,0446610038,8
225763,0671027360,5
225763,0743418174,8
225810,0316666343,7
225810,0446610038,7
225810,0553279912,6
225817,0385335482,8
225832,0971880107,2
225834,044651652X,5
225867,0312291639,5
225879,0440226430,7
225886,0345417623,8
225886,044023722X,10
225886,0553279912,9
225887,043935806X,10
225887,059035342X,9
225902,0312195516,10
225938,0060928336,7
225938,0312305060,9
225938,0380731851,8
225938,0553572997,8
225938,0671021001,9
225939,0060502258,7
225986,0345342968,9
225986,0440211727,8
225989,0316769487,5
225989,0345417623,9
226014,0786868716,5
226022,0971880107,7
226032,0671510053,9
226095,0743418174,8
226172,0375727345,8
226202,0375725784,3
226205,0142001740,10
226205,0385504209,7
226205,0446608955,8
226205,0671027360,9
226205,1400034779,6
226215,0684872153,9
226267,0060976845,7
226336,0345339681,9
226341,0446606812,9
226349,0345370775,9
226349,0440224675,8
226393,0316096199,8
226393,0440226430,8
226394,0385492081,8
226422,0971880107,3
226482,0440220602,6
226482,044651652X,7
226491,0452282152,7
226542,0671003755,8
226545,0345370775,5
226545,0385335482,9
226545,044021145X,10
226545,0440211727,9
226545,0440213525,9
226545,0440214041,9
226545,0842329129,10
226548,0375727345,6
226553,0316096199,7
226566,0671021001,8
226590,1400034779,9
226610,0375726403,10
226616,0316769487,9
226616,0671027360,8
226679,0440241073,5
226681,0385504209,8
226689,0142001740,8
226728,0060930535,10
226745,0312195516,8
226746,0312195516,8
226772,014028009X,9
226772,0312195516,9
226772,0375727345,8
226772,0385484518,8
226772,067976402X,9
226781,0060930535,7
226847,0446310786,7
226874,0312278586,8
226879,0345337662,10
226879,0345370775,8
226903,0316666343,9
226920,0375727345,7
226926,0743418174,10
226961,0684872153,9
226965,0345337662,10
226965,0385265700,7
226965,043935806X,10
226965,0440226430,5
226987,0385504209,10
226987,044022165X,6
226987,0440226430,4
227025,0060502258,6
227025,0142000205,6
227025,0679781587,7
227055,0380789035,8
227055,0842329129,10
227097,0142000205,9
227097,0316284955,8
227097,0316666343,8
227097,0385265700,6
227146,0345361792,8
227192,0316666343,9
227210,0316666343,7
227275,0060502258,7
227275,0345361792,9
227275,0440222656,6
227282,0316769487,9
227282,0345361792,10
227297,0060987103,6
227305,0345417623,6
227313,044651652X,5
227327,0142001740,8
227327,0316284955,9
227327,0316666343,9
227342,0060502258,8
227377,0345370775,9
227387,0060938455,8
227387,0312291639,8
227392,0440234743,7
227397,043935806X,10
227413,0446364193,10
227422,0142001740,9
227422,0679781587,9
227422,0804106304,10
227422,080410753X,9
227428,0446610038,9
227447,0060938455,10
227447,0316096199,10
227447,0316666343,10
227467,0060928336,7
227467,0060930535,10
227467,0140293248,5
227494,0446310786,9
227520,0060987103,10
227544,0316666343,10
227591,0671003755,10
227633,0345417623,9
227641,0671027360,10
227654,0446608955,6
227671,0140293248,7
227672,0446364193,6
227674,044023722X,5
227681,0060976845,6
227681,0316666343,7
227681,0345339681,10
227681,080410753X,9
227702,0452282829,6
227702,0743418174,10
227705,0316284955,8
227705,0345337662,7
227705,0345353145,8
227705,0345378490,8
227705,0385504209,10
227705,044021145X,10
227705,0440220602,8
227705,0440224675,9
227705,0440224764,9
227705,0440225701,7
227705,067976402X,8
227705,0679781587,8
227705,0743418174,7
227748,0345378490,9
227768,0316769487,5
227774,0671027360,10
227836,0316776963,10
227836,0446310786,10
227842,0316096199,9
227855,0345361792,5
227859,0345351525,10
227870,0385492081,9
227884,0316601950,7
227884,0316666343,10
227886,067976402X,8
227925,0060938455,10
227925,0345417623,7
227926,044023722X,7
227976,0446310786,10
227985,0446608955,10
228021,0060987103,9
228021,0316769487,10
228021,0345339681,10
228021,0345342968,9
228065,0316769487,3
228125,0671003755,5
228169,0375707972,6
228180,0316666343,5
228181,0345342968,9
228206,0060392452,10
228214,067976402X,9
228223,0060934417,8
228242,0440226430,10
228245,0345417623,9
228249,0440225701,8
228254,0345313860,9
228311,0060928336,8
228311,0452282152,7
228311,0452282829,3
228311,0671021001,9
228313,0345339681,10
228351,0440224675,6
228412,0345443284,7
228438,044651652X,8
228455,0440222656,7
228477,0316666343,9
228504,0446310786,9
228579,0316666343,5
228579,0440225701,6
228607,0671003755,8
228629,0440226430,8
228644,0440236673,9
228652,0446364193,8
228652,0553572997,9
228681,0142001740,7
228681,044023722X,8
228738,0385504209,10
228738,1400034779,8
228764,0060502258,8
228764,0440211727,10
228764,0446606812,3
228764,0446610038,10
228787,0060930535,8
228790,0971880107,5
228837,0380789035,10
228868,0140293248,5
228868,0312278586,4
228868,0385504209,8
228868,0446610038,5
228868,0671027360,6
228868,1400034779,7
228891,0452282152,7
228897,0440213525,8
228913,044651652X,7
228990,044022165X,8
228993,0440241073,10
228998,0345342968,9
228998,0385492081,9
229010,0786868716,8
229011,0440211727,6
229011,0440213525,6
229011,0440220602,2
229011,0440225701,7
229011,0440234743,7
229064,0060502258,8
229102,0345417623,6
229140,0380789035,8
229255,0440226430,8
229258,0380789035,9
229313,014028009X,10
229313,0312195516,10
229313,0316601950,8
229313,0345313860,8
229313,0345337662,10
229313,0385265700,10
229313,0385484518,8
229313,0385504209,8
229313,0440236673,8
229313,044651652X,9
229313,0452282152,7
229313,059035342X,10
229313,0671003755,10
229313,0804106304,9
229329,0316666343,8
229329,0971880107,2
229331,0345337662,10
229331,0345353145,7
229331,0440221471,7
229331,0786868716,5
229391,0440226430,9
229405,0971880107,3
229409,0385504209,8
229409,0671027360,7
229412,0440221471,10
229417,0345443284,8
229440,0446310786,8
229454,0316284955,9
229454,0345443284,8
229454,0380731851,7
229456,044021145X,1
229499,0446608955,7
229499,0671021001,4
229551,0316284955,10
229551,0316666343,8
229551,0385504209,10
229568,0971880107,3
229607,059035342X,8
229629,0060928336,7
229632,0345370775,5
229635,0971880107,1
229658,0345353145,6
229682,1400034779,8
229687,043935806X,9
229696,0385504209,8
229703,0375706771,9
229703,0446606812,5
229703,0671510053,8
229703,0804106304,8
229741,0060928336,8
229741,0060987103,8
229741,014028009X,7
229741,0312278586,8
229741,0316769487,8
229741,0316776963,9
229741,0345337662,7
229741,0345370775,7
229741,0385504209,6
229741,043935806X,8
229741,0440214041,7
229741,0446310786,9
229742,0312195516,8
229742,0385504209,8
229767,0316666343,10
229767,0786868716,9
229768,043935806X,10
229768,059035342X,10
229816,014028009X,8
229901,0743237188,6
229922,044022165X,10
229952,080410753X,8
230013,0971880107,6
230115,0553572997,9
230173,0440241073,9
230180,044021145X,8
230217,0679781587,7
230239,0060928336,10
230241,0375706771,4
230241,0385504209,10
230245,0440226430,9
230293,0385484518,9
230293,0786868716,7
230374,043935806X,7
230421,0345370775,8
230436,0971880107,1
230458,0316284955,8
230459,0671027360,8
230476,0385484518,9
230477,0679781587,8
230496,0345339681,10
230496,0842329129,9
230505,044023722X,8
230505,0446610038,7
230514,0971880107,8
230522,0142001740,9
230522,0345337662,9
230522,0385504209,9
230522,0446606812,8
230522,0679781587,9
230531,0971880107,3
230630,0671021001,8
230687,0452282829,6
230687,067976402X,8
230699,0345313860,8
230700,0804106304,8
230708,0060987103,4
230742,0671027360,8
230798,044651652X,8
230825,0316666343,10
230825,0380731851,10
230873,0385504209,5
230878,0312195516,7
230921,0312291639,9
230949,0446610038,6
230962,0345443284,8
230963,0060928336,9
230963,0316601950,9
231001,0345417623,9
231058,0553279912,5
231081,043935806X,10
231149,0380789035,9
231167,0345339681,9
231172,0345417623,10
231190,0971880107,5
231210,0375706771,8
231210,0375725784,8
231210,0385492081,10
231210,0385722206,5
231210,0440226430,7
231210,0446310786,10
231210,0449212602,8
231210,0671003755,8
231210,0679781587,10
231210,0743418174,7
231237,0060930535,7
231237,0060934417,10
231237,0060987103,10
231237,0312195516,10
231237,0316666343,8
231237,0375726403,7
231237,0671021001,10
231237,1400034779,9
231251,0440224764,7
231251,0440225701,8
231252,0316096199,9
231255,0312291639,10
231255,0316601950,8
231259,0553279912,6
231263,0060502258,7
231263,0316769487,6
231263,0375706771,8
231264,0446605239,8
231292,0316284955,8
231294,0060502258,6
231305,0684872153,8
231313,0385504209,10
231345,0440221471,8
231351,0345370775,10
231351,0440214041,8
231354,0385504209,7
231354,043935806X,8
231374,0345342968,8
231425,0679781587,5
231434,0345378490,7
231510,0446605239,9
231518,0345417623,8
231521,0440241073,5
231560,0345313860,9
231575,0316666343,9
231635,0316666343,8
231635,0452282152,8
231694,0060976845,9
231820,0375727345,5
231823,0440241073,3
231827,0345378490,7
231827,0440226430,8
231848,043935806X,7
231854,044021145X,8
231857,0385504209,8
231857,0440222656,7
231869,068484477X,10
231875,0345361792,9
231897,0345353145,6
232002,0060930535,5
232030,0060392452,9
232042,0440236673,8
232052,0060987103,10
232052,0345353145,9
232052,0345378490,9
232052,0345417623,5
232070,0060928336,8
232106,0142001740,9
232106,0345339681,10
232106,0385484518,10
232106,0385504209,10
232111,0671510053,8
232131,0060934417,9
232131,006101351X,7
232131,014028009X,7
232131,0316601950,7
232131,0345361792,9
232131,0380789035,8
232131,0385504209,10
232131,0440225701,7
232131,0440234743,7
232131,044651652X,5
232131,0446610038,8
232131,059035342X,8
232131,0671003755,10
232131,0671027360,7
232131,067976402X,8
232131,0804106304,8
232143,044023722X,7
232171,0312195516,9
232195,0316769487,7
232211,0385720106,5
232211,0553572997,8
232222,0345313860,7
232222,0345337662,7
232222,0345351525,9
232292,044022165X,9
232292,0440236673,9
232316,0440225701,6
232320,0316096199,10
